patent_id,assignee_id,disambig_assignee_organization
7251539,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
D683794,fe4eb0d4-e357-455c-9fc9-66ee97b99c0f,IPS Group Inc.
11122040,25ac9437-4cb0-4f79-a35c-01779b2448bd,NORTONLIFELOCK INC.
8643193,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
9106509,f8015de3-5fb7-4fee-85fd-39c9c067eeb0,"Damaka, Inc."
12374250,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
12435098,fd3b4ed9-fb12-4866-9885-282c43154b89,"LG Chem, Ltd."
9426598,5c50d095-4454-4e04-bdf7-ef176aa0b765,"DTS, Inc."
6102577,0609cc17-343c-497f-b90b-dc1db74742e5,Pratt & Whitney Canada Corp.
11498592,40f12235-463c-4ef7-b2fc-81f8449b4a0b,ALSTOM Transport Technologies
10618566,1bca0293-4d34-4fa3-bf27-faa537257421,Mazda Motor Corporation
9361601,ddc9cfe4-b6d9-4dff-ae4e-240720ee0c1e,"Kiosk Information Systems, Inc."
D517780,fbb56802-7fa1-44c4-85e5-b69cefd4a3c6,DADA Corporation
6914605,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
8806235,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
9729826,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD."
5483322,8a8744a1-1231-4c6c-92f2-00b1a0a101e8,"Hitachi Koki Co., Ltd."
D1095499,21c67d02-7029-4d83-bafb-bf5730728358,"Shenzhen Kangchengtai Industrial Co., Ltd."
10143256,267e7c46-93b0-4509-bcf1-2db1759d083c,AES R&D LLC
11146351,c479d4af-d426-426a-a663-90db58b97636,"Cable Television Laboratories, Inc."
11801769,adb796dd-8092-443f-a25a-6644377b22dd,"First Priority Group, LLC"
6786780,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
6395291,c5127f6d-9fff-42f3-aee7-70f9751cc717,Astra AB
7021861,682e540b-0b5e-45d4-9a14-40f0d2f043bf,IPO LLC
4451012,b4ec4fdd-ad18-4e9c-b28c-a5ff1b10959e,Brunswick Corporation
3937220,4b23d1dd-2b74-4fec-ba50-446a8efc6128,INTERNATIONAL PAPER COMPANY
5209769,3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft
10530076,84f9bc6e-4ea1-45c9-b166-c34f6e84d48f,VOLKSWAGEN AKTIENGESELLSCHAFT
4415264,7246f4b6-6487-43f6-8965-b5e0aa6c64ce,"PerkinElmer, Inc."
9230246,32ef655e-6e42-494e-b0a2-8016ac44f16f,United Services Automobile Association (USAA)
9334826,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC"
5888464,ef138454-b2b0-4fc5-b28e-89e8cfac8628,Engelhard Corporation
11311361,4607eb6f-366b-4226-b216-8f68afec2ed4,"INNOVATIVE PRODUCT BRANDS, INC."
8607179,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
6982992,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
5937002,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL)
6451514,1153577f-7f1c-46a1-9b12-8cb30bb873d1,Read Rite Corporation
11692428,0ed3b5da-e166-4ce8-bb57-768914cc7e2e,"Halliburton Energy Services, Inc."
9902695,1a5676a2-a7f1-46a9-9f22-483cea29e355,"NOVOSET, LLC"
9647301,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION
7208427,adaea596-3e7b-455b-9f05-8f3bd96c9e86,"ADVANCED TECHNOLOGY & MATERIALS CO., LTD."
D460489,5c6ff7ff-d717-40dc-a818-b0a23d340029,"Glacier Water Services, Inc."
4251094,e921b4f4-fa86-44eb-b950-1d57682ee68c,Noll Manufacturing Co.
11860281,7eb743e0-2aec-495e-97b1-7ed9f7035894,Direct Cursus Technology L.L.C
4439373,94ad5309-0450-4963-85ef-5aec7a9375dd,Stauffer Chemical Company
6018391,001aa493-a96c-4c97-b7a1-8d66e7aee12e,Advantest Corporation
11057811,36be6c59-01ae-44f0-baaa-78958210dfde,"T-Mobile USA, Inc."
6998099,d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE
D279900,d871a501-6b38-42f4-a19e-24bec5e9ec39,Multi-Tech Industries Corp.
4561529,d0921742-3b75-433a-87ab-d08b72e2a505,BorgWarner Inc.
8057571,20bcec60-f203-4af6-a212-46ff4803e007,Sandvik Intellectual Property AB
5545069,008f81c9-cb54-4f30-bffa-a5cb14a620db,"Ideal Ideas, Inc."
10568807,e4e5846c-14a3-4bf9-afeb-7a66635bf88f,"W. L. Gore & Associates, Inc."
10871709,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
12325677,3e1d4d8e-e4d8-42e6-9703-aee28ac9d8fe,NANOTHETA INC.
6859759,3c1f3e2e-bc8e-408b-bace-a049c1285806,"Intercat Equipment, Inc."
10092411,05f89655-92c6-4478-bcda-7066eab9b8c6,"Globus Medical, Inc."
6198895,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD."
11294236,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.
4799948,05d53c9d-f022-487f-9a81-f050551bfb87,Libbey-Owens-Ford Co.
7458269,765dbb63-29d0-4bb6-bc30-961710c30844,Prüftechnik Dieter Busch GmbH
10855463,0e58b46b-2bf9-4b2e-a192-6219352efa9c,Dell Products L.P.
11292467,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
D626496,7a41dd23-139f-46a6-91f5-81c19b614eac,Societe de Technologie Michelin
10689797,afae56d8-a20e-4b8a-9714-7bc766696480,NITTA CORPORATION
10006269,9b33ffa2-1aab-4ed0-9779-5e986b5271b0,"Superior Energy Services, LLC"
11473019,e2bb4e8e-ce65-45be-9577-56b79126f57c,"HANYI SHENFEI NEW MATERIALS CO., LTD."
5495505,ff25d76a-ea22-40b9-b964-aeb3914ef616,"Motorola, Inc."
11207597,0c565fb0-6a6a-4836-a167-a40b2327b131,"NINTENDO CO., LTD."
10261034,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION
4302096,10c95b09-35be-402d-a462-cecf3b8e3247,Sperry Corp.
11687706,a625e72b-c380-4257-8405-2b01e477e8a4,monday.com Ltd.
8854154,a42ba1ca-eafb-4dff-b0a2-604b53435405,Broadcom Corporation
4501204,5bbbd101-a09b-4281-9735-a493284e9d99,"Combustion Engineering, Inc."
7913959,cec16cf6-f743-4921-86ee-403ff96ebe52,"PATIENT SHIELD CONCEPTS, LLC"
7797751,6871add9-8000-4c30-a662-11b4cdeb1ce1,"Oracle America, Inc."
D562294,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
4813453,e0c7f8bc-8062-423f-9f21-9f5dc7bc90d3,"Borg-Warner Automotive, Inc."
6987546,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
10403036,b66ede66-36bd-43ef-856c-497968aa7875,"DITTO TECHNOLOGIES, INC."
11492609,7d776400-e93b-46ef-8ca3-9fb5a8e98333,Amgen Inc.
D895583,b995f77a-1baa-4b28-bef6-573e503dd542,"Shure Acquisition Holdings, Inc."
4061318,69f029b8-cde5-4d28-8999-ef9e73c692ab,Pennsylvania Engineering Corporation
7069432,7f7f1d2f-d858-4e97-8723-87f06ac28989,"CISCO TECHNOLOGY, INC."
D971580,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e,"NIKE, Inc."
10236688,0d887818-31be-43c2-9851-3e770dbc6742,CITY UNIVERSITY OF HONG KONG
8035272,2a5fd84a-89e0-4962-aa61-a5bcbaee0a82,"HITACHI CHEMICAL COMPANY, LTD."
5906959,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
D484272,ada5c63b-3db4-4959-ba4d-f02a2bae64e2,"Acuity Brands, Inc."
5554963,c62bcb6c-ceae-410f-981d-7175768c9df4,Alcatel STR AG
4548563,55ee6120-c13b-4fb6-acab-dab65d739b6a,Societe Francaise d'Orthopodie
7135490,8ff0736b-4451-4b45-a26a-9edf0d6c7638,Takeda Pharmaceutical Company Limited
6927119,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
10881296,b4a3b0fe-4dfd-4b58-acae-2a0bbfac2ed7,"OMRON HEALTHCARE CO., LTD."
10142245,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE
8460100,0c565fb0-6a6a-4836-a167-a40b2327b131,"NINTENDO CO., LTD."
8922694,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
8520306,7ee373ca-a3ae-476e-982f-b841580941c9,SPI Lasers UK Limited
12067451,b76892f9-2356-4fdf-9134-958d2c617438,"Infinite Peripherals, Inc."
3952854,7e17e6b4-41b3-4073-9716-95ac86f44161,Hauni-Werke Korber & Co. K.G.
11252625,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
4323471,3eeaa955-83d2-42d0-89d3-187234c23d49,Timex Corporation
4698931,314df8bc-6cbf-44df-bc1c-4e3b9707951b,Lano Vapen och Finmekanik
9670921,d7e01232-6216-4c39-9d72-629e7d4ceae7,"Monkey Pumps, LLC"
4708226,f9a6bb90-f66a-4b1d-a2cb-53b6a29277ed,Autoipari Kutato es Fejleszto Vallalat
D339674,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e,"NIKE, Inc."
11905906,992faa52-c040-4d6f-9da0-b1997eeb0239,"HITACHI ASTEMO, LTD."
D300738,3a64c147-3043-4436-9d7f-7858499d5bca,"Thermalloy, Inc."
5227204,54991813-eacc-485c-846e-0d97352c62ca,Northwestern University
6798795,6ce04dde-f383-4923-8798-780d1a608ed6,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA
5837984,1f967525-b665-462f-aecf-44fc6a6a0847,AMPHENOL-TUCHEL ELECTRONICS GMBH
9829980,92247e3c-eb13-4d76-ab3c-3e0af24bd0fc,"TK HOLDINGS, LLC"
5314914,f2436c7d-1bc8-4bc0-80c6-32e73fb23f36,BioMega Boehringer Ingelheim Research Ltd.
5643803,757433fd-d14c-4af1-99b7-55e993f68a45,"Nippondenso Co., Ltd."
8479725,b4894f4c-5c61-45d4-98ac-3a874714ec33,Boehringer Ingelheim International GmbH
5234748,af4c7e42-7ad3-4643-9c05-4025381f0877,Ford Motor Company
7737407,b5208536-8b25-4acb-9202-003da5be519c,"Siemens Medical Solutions USA, Inc."
10974708,222264bc-5220-40eb-8a6e-a2d1088af14f,SHIMANO INC.
9153313,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD."
D760820,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
5925170,aad338a3-8a2f-4607-8a0d-021c6575cd25,Kabushiki Kaisya Denso
12129228,0f0460d2-6101-436e-a167-db4bb76a6f9b,"JILIN ASYMCHEM LABORATORIES CO., LTD."
9806657,6021d294-2042-4d18-8f71-8aa4cdaeaafc,Sevcon Limited
10871101,55054898-6f4b-4846-95d5-6435aece606f,IFP Energies nouvelles
10683826,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
5472228,8f9b2409-31b6-4330-9fb9-bfcc16a1730d,"Morton International, Inc."
10186923,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
9481758,4f3ca290-1039-4865-87d6-1ce37c70108a,"Agency for Science, Technology and Research"
10030170,4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation
10108791,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc."
11109359,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
5754904,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
6556085,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE
8165314,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
D505558,bc3bd3fc-203c-49cb-9dc5-287396583191,ORT Joint Stock Company
4315022,56142924-78f4-4ce1-ad5c-2b6f771469c2,Beecham Group
5187437,736b7133-5ef3-431a-9131-67c2cc756d11,Instrumentverken AB
4701988,19aaf0e5-7e15-4870-9bce-9318db5cad57,Insituform International N.V.
8796390,681bb272-dacd-4789-b8d1-1c43e9ed8fbf,3M INNOVATIVE PROPERTIES COMPANY
5476612,057f1a23-cfb3-49c7-b2f3-279c4fc07ecc,Zipperling Kessler & Co. (GmbH & Co.)
11643569,c835b9d2-3d1e-4896-84ac-bb26f2826bbc,Rohm and Haas Company
7601829,538ae6a0-a25d-487b-be3f-86ef72c49f0c,"SentiSearch, Inc."
4429914,ee316a2c-57c5-4dc2-b511-4b8072d6ad80,Dr. Ing. h.c. F. Porsche Aktiengesellschaft
9672933,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
7103696,fdffc4ee-fa1d-4059-9b21-f23283eeea4e,"Adaptec, Inc."
11379663,048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC
10376665,9fb5cd95-8c50-41c7-a8b3-d09f1d642fe8,Covidien LP
6337465,ff65fb48-f0f1-4356-8267-e6fba697d9e9,MIDE Technology Corporation
11741527,57167911-92bd-4baf-b7fd-69f1d58ee0f5,"BAMBUMETA, LLC"
10750625,956c0a58-ac23-4951-9d3a-3af066ec8744,"LG Display Co., Ltd."
12296778,2810ef79-a47c-476a-b0f6-56be66c2c36e,KIA CORPORATION
10099749,8dc8d758-3109-4b94-9ab1-65c6e2bc5f97,BOMBARDIER RECREATIONAL PRODUCTS INC.
8860821,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
11666482,64a50417-22e2-433f-b66f-212e288909ab,"Elios Vision, Inc."
10596540,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
6586066,ccf6d9ed-3958-4b2f-827f-c9e80a837392,AWI Licensing LLC
5527676,d414b736-2b0f-4219-9914-bf55f91f820b,The Johns Hopkins University
7401958,3540c8a2-9758-4484-b21a-1fb0a0d19963,"KOITO MANUFACTURING CO., LTD."
11008645,b342e0d2-e498-471d-af28-5d6ca216035f,MATERION CORPORATION
8237672,bed036ee-8365-4fce-97d6-97deaf38ebe6,"HON HAI PRECISION INDUSTRY CO., LTD."
6577074,a79b2818-efd9-48ae-b2a6-03645cc69eb4,Fusion UV Systems
6932630,9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION
9973481,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc."
5372308,439d2e29-fa2d-4d15-beab-719f9715f0af,SWF Auto-Electric GmbH
4560644,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited
4618451,d5c04aef-b79e-4628-9f77-69d15c4e2d41,IMPERIAL CHEMICAL INDUSTRIES LIMITED
11971440,65965e86-ffc5-4232-8ed2-42630eb63ead,University of Manitoba
4849762,f0236bcc-a68f-44e1-92d1-2d6b157ca97e,Unisys Corporation
4170482,90c50633-e562-40ec-ad74-254763afa279,"M&T Chemicals, Inc."
12072788,10aa3d8e-b0ae-4c68-81ad-9e2dd031a07b,SAP SE
11744384,ee3e8003-4a09-482f-88dc-23eb9437d90a,Sleep Number Corporation
8077980,0bc189af-3eb0-4f95-9c77-b230b103c2cb,PANASONIC HOLDINGS CORPORATION
6291342,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
11343070,2325538f-de44-4238-af0b-9bf2db7c5c86,Unknown
5631816,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft
5089782,1ba15938-bc8e-4d40-998b-a0668a9830a3,"Hewlett-Packard Company, L.P."
11929371,7c2eafcb-8ddd-4804-aebb-9e2033457739,"BEIJING BOE DISPLAY TECHNOLOGY CO., LTD."
8475873,894ae93f-10a5-4306-ab53-22486609b00d,Bluestar Silicones France SAS
5007040,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
3933412,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
10278865,b0c1e331-5da8-43a1-bf75-6a839a2b6d1f,"Ojai Retinal Technology, LLC"
4768675,28f9ab1b-78ab-4bf1-aad4-ba5b1876aba5,"Fabricated Metals, Inc."
11040448,7e0091d0-3a24-43b4-b250-f7a0049ecb80,X Development LLC
5232722,8f510593-d64d-4336-8910-edc63b0957ca,"SNOW BRAND MILK PRODUCTS CO., LTD."
10132850,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
10227987,f34f559b-b694-4a88-ac5b-bf28b4f3bbbc,"BorgWarner Emissions Systems, LLC"
6520641,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
8335673,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
7532795,84f43ffc-d2ef-4bf7-a21e-d9613142b454,JSR CORPORATION
D772493,a2f20cfc-27f9-46f1-b1ed-a47f8729d527,Unknown
12119690,06bb4f8c-03ae-420e-9174-e4cad08516f6,Andreas Stihl AG & Co. KG
5967268,eb3c452f-66a0-4bc6-b509-d239a1a417ec,Tenneco Automotive Inc.
9989641,926823ac-8450-4319-9025-06572a2268d9,SICK AG
4882010,14e8d1ce-2aca-486c-b3ac-f02a13ea9a3e,Stiftelsen Cellulosa-Och Pappersforskning
4746518,5a3a50e6-c818-4948-9c09-1c1c1484b42b,Brauerei Feldschlosschen
6174492,05b569ea-c01c-49db-b74f-5e08c230b113,Kennecott Utah Copper LLC
8309700,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
6050286,7fb78d0f-9fd6-46dc-b82d-87e0f027eb51,L.R. Nelson Corporation
8601859,1f566a2e-8444-4c39-ba78-88a6cfee3485,"NIHON DEMPA KOGYO CO., LTD."
5096654,4fd40e7f-e635-43e2-b20c-581699658324,NATIONAL RESEARCH DEVELOPMENT CORPORATION
11452812,014f2c54-a99b-4b9f-9165-21d174d03910,phi-Tech Animal Health Technologies
12447403,ed3ba5ec-91f2-45d8-b9ea-1be27fed9643,MediaTek Inc.
5886873,c8c32e77-116a-4259-a88f-7b3d4552d091,Daewoo Electronics Corporation
5157376,28780006-abde-462c-b35a-9aa9243d4d1c,MERCEDES-BENZ GROUP AG
RE37116,3995700e-2c85-487d-94d2-c53bf452c2b8,"Nitromed, Inc."
4583799,1e5ab9a8-7f53-4512-97aa-65f9e592173a,Westinghouse Electric Company LLC
9014244,0f36e38f-e5ae-459f-be71-f8e06778cc00,Lantiq Deutschland GmbH
10872792,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
4682549,c48c57fc-d33b-4875-b7bb-c16b8ec1e473,RAGN-SELLSFORETAGEN AB
7072278,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
4763268,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
5160722,e55a4c0b-b61a-4a99-bf25-8da642af8ad8,Johnson Matthey Inc.
6164578,d8535205-c2b3-4548-8e27-c62419e3c59a,"DAIWA SEIKO CO., LTD."
8937680,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
5269984,a8fd3500-dbf0-4445-a810-ea9a275afdbd,"TORAY INDUSTRIES, INC."
6527261,4403e8f8-0765-4125-bb25-edef96643847,Daimlerchrysler AG
9680130,170e7aa9-59bb-4310-8df9-701126cf2893,"Shanghai Tianma Microelectronics Co., Ltd."
4979292,fdf798cb-8fb8-419f-b141-e7fde1150ac1,"SUMITOMO WIRING SYSTEMS, LTD."
5992231,bd7981a7-fa78-4f84-9d6f-03f4ece87096,Meridian Instruments B.V.
5907576,9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION
6250240,99409628-3d7b-4209-ac49-523cf1007040,Unknown
6132278,b8aaede5-7cb2-492e-8301-f0168a97521a,Vanderbilt University
12498688,26ba3fbe-3b7a-4ad4-a7c6-46b4c1d95982,"NEW SOUTH EXPRESS, LLC"
10580246,943c5bfc-a550-4633-ae8f-66da06fe57b6,GLORY LTD.
10444377,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
11843085,f80c8bb7-c1e0-4ab0-b701-cfca1d9aab69,Innolux Corporation
D916534,e882c394-eb3c-4c22-9a52-879eaf0bab12,"GENERAL PRINTING & DESIGN, INC."
7612857,0bc189af-3eb0-4f95-9c77-b230b103c2cb,PANASONIC HOLDINGS CORPORATION
7629737,cf7ce3aa-a400-45fb-a6ed-4cc58911cce8,"Noritake Co., Limited"
8386623,51d86d93-b35c-4364-b5c6-3e4328db3c7d,"American Express Travel Related Services Company, Inc."
10162951,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC"
11515403,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
11501518,3d7fb8e1-9adb-40e4-b1e6-acc22be2adda,BEIJING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS
12396850,5acfb8c5-511d-4034-aca1-9d61f4ee3bb2,Edwards Lifesciences Corporation
6075062,27f36252-8420-47b4-9a0b-23928ae16ca2,INSTITUT FRANCAIS DU PETROLE
6541446,b375f819-f4d0-4bb6-b98e-3c2397a49fc9,Cognis Deutschland GmbH
10599691,33557d2a-fead-4004-ab33-025ac464cd1b,"Sensoriant, Inc."
7644525,c72b583c-0541-4a4e-b289-4c6ec9482279,ROWENTA WERKE GMBH
8175137,59a203e8-346f-478b-99e5-c5f84a920c1c,u-blox AG
9898517,81b877f6-a207-464d-af7b-4c444545130a,Adobe Systems Incorporated
10392813,0420e7e6-8440-43c2-8a7a-5de8c5a22b01,BerryAlloc NV
6498056,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
8090557,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft
5363072,a504bfa4-8e56-4867-8c32-cc152d76bfcd,"JAPAN RADIO CO., LTD."
5223744,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
7309690,c21ecc25-b33d-4f2b-8382-c382d3b5d393,Institut National De La Sante Et De La Recherche Medicale (Inserm)
5330974,7c5d8660-71e9-4078-b8a6-3971f9f64c2b,"Fibratek, Inc."
10097567,9969cf17-cd9f-4900-9ffc-5c4ec8a2f9df,NIPPON TELEGRAPH AND TELEPHONE CORPORATION
D449776,40ef4238-349d-4b3d-b4d4-3fa28b66272a,LUCENT TECHNOLOGIES INC.
10821616,501dff99-7132-492f-a528-a015dd73464c,KYOCERA Corporation
7155831,2221b748-de0e-4877-bb61-a8e43c3974cd,"Hon Hai Precision Ind. Co., Ltd."
6481283,29df32df-30fe-49e5-abed-bab88dea85d5,"Milli Sensor Systems & Actuators, Inc."
9769237,21900115-0c5f-4e5a-b28b-ebd3b4326869,Vonage America LLC
6387161,8882c561-4253-4f16-b602-d7429a2b6593,"American Air Liquide, Inc."
7680316,b2489cd0-61b0-4113-bf6f-40579a8d03a0,Medsaic Pty Ltd.
4914567,728a8806-d361-4b35-902f-57153eb8107e,Savoir
10784237,598df2fb-2398-4cc2-b6db-e47d599c88d7,"Interface Optoelectronics (ShenZhen) Co., Ltd."
4740940,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
7198526,21a331d8-e260-4015-ba49-d8d7f8f990d3,"ETCO, Inc."
9957967,6e818594-4d7a-4e4c-bb2d-ab3108e57052,"MultiDimension Technology Co., Ltd."
10554257,909b60f3-a3f9-43b9-90da-0978657360a0,"Dominion Energy Technologies, Inc."
7203600,3c9318c1-6246-4492-b079-8fe249544748,WESTERNGECO L.L.C.
6152641,41d68818-6f96-4766-993f-a1cecdbcb0b5,Sachsenring Automobiltechnick AG
7087895,e156422f-83a9-4a84-bf1c-12ca5c073716,MUSC Foundation for Research Development
6447054,04286cbe-09f8-4678-a777-007563e32936,General Motors LLC
9496764,1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH
6538133,f275daca-6287-4d02-8166-797b6827eaa1,"AJINOMOTO CO., INC."
11424489,e42ab0c9-1147-4a62-876d-6af06205e6c7,Lenovo (Singapore) Pte. Ltd.
RE47555,b743e726-60c9-45eb-b6ab-b2e7bdce4e8e,WINLOC AG
7271623,81a5256d-213c-4aed-ad11-9a7c40f21b77,Rambus Inc.
5805070,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL)
9108886,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft
4315735,bb18d8fb-72ce-457b-8d80-6778dbec5673,MAERZ OFENBAU AG
10495966,7501e075-3801-4746-aef9-81ff74a5abd8,HOYA CORPORATION
10999073,13bcf991-7e44-4757-8f23-c8cb0dd0d23f,"PALACE ENTERPRISE CO., LTD."
9704035,0d463191-c5a9-497d-8037-4d6a85a6c5b2,NOVARTIS AG
8250249,85f958bf-effb-48ff-b21a-64daf060259f,Cypress Semiconductor Corporation
6496204,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
10195404,527f2c11-9549-4cf6-9eff-3ed3592489f0,ATRIUM MEDICAL CORPORATION
8194456,c1944b61-2f6f-44eb-968e-43861fbe5249,Mosaid Technologies Incorporated
9487596,0aa3ce32-47c6-42ca-9d6d-c9c34b390592,"NANOBIOTECH CO., LTD."
11414532,5824933e-9342-41cf-9c98-b4f3db6328aa,Taiwan Union Technology Corporation
8603601,e9b8536f-34dc-4d4f-8561-30519bf3b160,"Brock USA, LLC"
10026551,6cccfcb4-1761-4afb-bd37-def24a3d1228,Industrial Technology Research Institute
D349207,02efbc81-a5a4-42d7-932b-7d5796d3f80b,Rubbermaid Incorporated
9938455,457f19f3-e4b1-4425-a91d-30bf3eee5778,PHILIPS LIGHTING HOLDING B.V.
10543544,b1f6138c-2508-47f0-bdee-8f6f27de80b0,Komet Group GmbH
D491057,516a1d96-9cd6-4bc2-a3e2-a31693cf0b85,"Build-A-Bear Workshop, Inc."
12392728,7128a6e1-0407-42ab-a985-134e743273c3,SAINT-GOBAIN GLASS FRANCE
10002953,f354228e-3553-4520-9ba7-adc273a6e7ad,Renesas Electronics Corporation
D639518,a40dfedd-8345-48f9-aee4-ee5604bf5993,"Rip City Management, LLC"
10774074,714569f4-0d49-4d52-8311-9dcab29f8798,ORION CORPORATION
7851894,313aaea0-3a17-4ec4-b425-743b026400bc,"Amkor Technology, Inc."
7548139,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
9175756,7f566146-9e06-427d-bc5a-dbec8240ecd7,MTD PRODUCTS INC
D909081,e8b67fe0-3270-4226-bfe1-37520a8b1ffa,Jaguar Land Rover Limited
7764001,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
